year month day hour minnute second latitude longitude depth magnitude label
2011 8 27 19 12 58.10 40.0413 140.5450 8.93 0.7 0
2011 8 27 19 26 9.30 40.0388 140.5432 8.46 0.8 1
2011 8 27 19 28 10.26 40.0378 140.5437 8.61 1.0 1
2011 8 27 20 0 10.26 40.0390 140.5430 9.34 0.6 1
2011 8 27 20 29 4.15 40.0397 140.5393 7.44 0.3 1
2011 8 27 21 2 11.67 40.0410 140.5383 10.00 0.2 1
2011 8 27 21 10 3.80 40.0368 140.5467 9.95 0.5 0
2011 8 27 21 11 24.09 40.0387 140.5463 9.51 1.0 1
2011 8 27 21 33 31.16 40.0408 140.5448 8.33 0.7 1
2011 8 27 21 42 22.04 40.0355 140.5455 8.00 0.5 1
2011 8 27 21 45 39.30 40.0390 140.5447 8.85 0.7 1
2011 8 27 23 15 37.74 40.0393 140.5428 8.86 1.6 0
2011 8 28 1 3 58.57 40.0393 140.5458 9.95 2.2 1
2011 8 28 1 38 28.04 40.0388 140.5458 9.60 0.4 1
2011 8 28 2 19 43.77 40.0385 140.5445 9.01 0.4 1
2011 8 28 4 40 45.10 40.0360 140.5453 8.90 0.5 1
2011 8 28 5 5 41.86 40.0385 140.5450 9.99 0.7 1
2011 8 28 6 22 36.92 40.0377 140.5445 10.18 0.5 1
2011 8 28 6 25 31.87 40.0375 140.5447 8.39 0.8 1
2011 8 28 7 17 35.99 40.0388 140.5470 10.02 0.5 1
2011 8 28 7 41 16.67 40.0377 140.5445 10.66 0.7 1
2011 8 28 9 5 16.61 40.0435 140.5410 10.16 0.4 1
2011 8 28 10 20 2.27 40.0390 140.5423 8.48 1.2 1
2011 8 28 11 8 48.27 40.0358 140.5463 9.82 0.8 1
2011 8 28 11 46 38.29 40.0393 140.5430 8.81 0.8 1
2011 8 28 12 2 58.77 40.0447 140.5383 10.09 0.1 0
2011 8 28 13 56 6.22 40.0383 140.5465 10.08 1.4 1
2011 8 28 14 10 55.14 40.0365 140.5470 9.75 0.5 1
2011 8 28 15 53 37.42 40.0427 140.5565 9.03 0.6 1
2011 8 28 18 46 16.18 40.0397 140.5383 8.74 0.4 0
2011 8 28 18 56 55.31 40.0387 140.5467 10.12 1.8 1
2011 8 28 19 21 13.92 40.0428 140.5535 10.00 0.2 1
2011 8 28 22 24 4.29 40.0395 140.5473 9.72 0.3 0
2011 8 28 22 28 30.76 40.0427 140.5467 9.31 0.7 0
2011 8 28 23 44 56.74 40.0398 140.5430 9.08 2.1 0
2011 8 29 0 12 49.99 40.0398 140.5460 9.29 0.5 0
2011 8 29 0 16 52.35 40.0410 140.5403 9.15 0.9 0
2011 8 29 1 58 27.69 40.0398 140.5452 8.88 1.2 1
2011 8 29 4 21 57.75 40.0398 140.5378 8.15 0.0 1
2011 8 29 5 8 27.21 40.0392 140.5447 9.61 0.6 1
2011 8 29 7 47 48.75 40.0372 140.5435 9.75 0.9 0
2011 8 29 10 49 8.69 40.0395 140.5455 9.73 1.3 1
2011 8 29 14 42 26.81 40.0342 140.5385 7.47 1.0 1
2011 8 29 19 38 48.58 40.0365 140.5465 9.21 0.9 0
2011 8 29 21 8 41.22 40.0387 140.5470 9.98 0.7 0
2011 8 29 23 49 22.62 40.0407 140.5508 9.94 0.3 1
2011 8 30 0 8 52.83 40.0440 140.5397 8.65 0.9 1
2011 8 30 2 14 31.42 40.0390 140.5470 9.91 0.5 1
2011 8 30 3 5 38.24 40.0385 140.5467 9.50 1.1 1
2011 8 30 3 18 29.22 40.0355 140.5430 8.58 0.5 1
2011 8 30 4 1 22.47 40.0402 140.5447 9.30 0.9 1
2011 8 30 4 2 48.83 40.0345 140.5480 10.22 0.5 1
2011 8 30 9 50 15.30 40.0397 140.5403 9.92 0.5 0
2011 8 30 11 0 59.65 40.0395 140.5425 8.65 1.4 1
2011 8 30 13 30 28.30 40.0422 140.5398 10.07 0.7 1
2011 8 30 18 46 38.12 40.0390 140.5412 8.16 1.6 1
2011 8 30 19 45 7.33 40.0373 140.5417 7.70 1.1 0
2011 8 31 0 14 22.73 40.0448 140.5447 7.37 0.7 1
2011 8 31 1 1 14.80 40.0388 140.5467 9.62 0.7 0
2011 8 31 4 9 39.53 40.0378 140.5452 8.36 0.6 1
2011 8 31 8 19 18.69 40.0393 140.5435 8.14 1.1 0
2011 8 31 9 19 26.74 40.0335 140.5433 8.70 0.3 1
2011 8 31 20 32 51.68 40.0380 140.5457 10.09 0.4 1
2011 8 31 21 31 37.60 40.0365 140.5460 9.33 0.4 1
2011 8 31 22 20 53.33 40.0390 140.5445 9.22 0.7 1
2011 9 1 2 2 30.92 40.0427 140.5402 10.57 0.3 1
2011 9 1 2 3 45.57 40.0348 140.5448 8.62 0.4 0
2011 9 1 2 4 37.67 40.0415 140.5442 8.75 0.7 0
2011 9 1 2 18 37.81 40.0388 140.5433 8.23 0.8 1
2011 9 1 5 6 44.88 40.0370 140.5447 9.23 0.5 1
2011 9 1 5 19 48.01 40.0385 140.5425 8.35 1.9 0
2011 9 1 6 0 32.39 40.0327 140.5400 10.22 0.3 0
2011 9 1 7 13 19.35 40.0448 140.5367 9.15 0.3 0
2011 9 1 9 2 10.91 40.0415 140.5442 10.36 0.8 0
2011 9 1 12 57 57.04 40.0415 140.5390 9.77 0.5 0
2011 9 1 13 44 22.55 40.0387 140.5480 9.47 0.6 0
2011 9 1 18 43 2.17 40.0393 140.5452 8.61 1.0 1
2011 9 1 20 36 55.35 40.0358 140.5448 9.81 0.6 0
2011 9 1 20 40 8.06 40.0393 140.5443 9.50 0.4 1
2011 9 1 21 14 16.62 40.0365 140.5442 9.69 0.7 1
2011 9 1 22 17 19.15 40.0392 140.5452 9.96 0.4 0
2011 9 1 23 29 2.27 40.0417 140.5420 9.01 1.1 0
2011 9 2 6 19 27.66 40.0407 140.5452 9.54 0.5 0
2011 9 2 10 15 53.51 40.0403 140.5477 9.27 0.5 0
2011 9 2 13 34 12.96 40.0430 140.5375 8.35 0.7 0
2011 9 2 16 10 49.63 40.0415 140.5438 9.37 0.6 1
2011 9 2 17 44 47.31 40.0392 140.5437 8.88 1.2 1
2011 9 3 3 1 34.45 40.0397 140.5467 9.21 0.7 0
2011 9 3 9 11 54.75 40.0410 140.5453 9.19 1.4 0
2011 9 3 9 30 40.22 40.0428 140.5393 9.31 0.8 0
2011 9 3 10 52 19.12 40.0378 140.5455 9.46 0.8 1
2011 9 3 14 21 11.61 40.0402 140.5398 9.60 1.2 1
2011 9 3 14 32 20.62 40.0403 140.5412 10.30 1.1 1
2011 9 3 16 57 4.58 40.0402 140.5442 8.82 1.3 0
2011 9 3 18 52 25.48 40.0423 140.5428 8.51 0.9 0
2011 9 3 18 56 21.54 40.0395 140.5448 9.38 1.0 1
2011 9 3 20 0 33.70 40.0382 140.5445 9.92 1.3 1
2011 9 4 1 8 39.02 40.0398 140.5455 9.55 0.9 1
2011 9 4 4 18 56.54 40.0388 140.5475 9.10 0.9 0
2011 9 4 6 18 59.88 40.0388 140.5450 9.51 0.8 1
2011 9 4 7 28 49.05 40.0417 140.5498 8.21 0.6 0
2011 9 4 15 15 29.64 40.0407 140.5452 9.93 0.4 0
2011 9 4 16 51 5.26 40.0393 140.5472 9.48 0.9 1
2011 9 4 23 12 4.65 40.0372 140.5478 9.56 0.7 0
2011 9 5 0 23 3.35 40.0400 140.5422 7.76 1.3 1
2011 9 5 0 24 4.73 40.0398 140.5453 9.07 0.9 0
2011 9 5 0 24 28.58 40.0355 140.5463 9.39 1.0 1
2011 9 5 1 53 39.59 40.0387 140.5462 9.91 1.2 1
2011 9 5 4 32 43.68 40.0348 140.5467 8.68 0.6 0
2011 9 5 6 7 5.22 40.0398 140.5465 9.63 0.9 1
2011 9 5 12 7 22.14 40.0383 140.5353 8.45 0.4 0
2011 9 5 12 45 53.88 40.0417 140.5362 10.71 1.0 0
2011 9 5 15 48 48.14 40.0392 140.5460 10.59 1.1 1
2011 9 5 22 18 48.39 40.0393 140.5417 8.94 2.0 0
2011 9 6 14 17 8.95 40.0408 140.5448 10.11 1.6 1
2011 9 6 16 26 12.21 40.0408 140.5415 8.25 1.3 0
2011 9 6 23 58 41.76 40.0443 140.5400 9.18 0.8 1
2011 9 7 2 51 23.28 40.0372 140.5435 9.38 0.6 0
2011 9 7 16 4 46.67 40.0357 140.5448 9.47 0.9 1
2011 9 7 19 16 1.33 40.0368 140.5483 9.57 1.2 1
2011 9 7 20 57 8.64 40.0420 140.5398 9.33 0.7 1
2011 9 8 2 23 3.13 40.0397 140.5430 8.37 1.7 1
2011 9 8 8 33 47.02 40.0422 140.5412 9.77 0.8 1
2011 9 8 19 24 16.25 40.0378 140.5432 9.34 0.9 1
2011 9 8 23 12 16.75 40.0377 140.5468 8.87 0.6 1
2011 9 9 4 31 58.54 40.0402 140.5438 9.40 1.0 0
2011 9 9 5 32 57.43 40.0263 140.5400 10.59 0.3 1
2011 9 9 5 36 53.17 40.0412 140.5393 9.38 0.6 0
2011 9 9 8 4 2.95 40.0415 140.5353 10.63 0.6 1
2011 9 9 8 9 27.02 40.0432 140.5383 9.85 0.7 0
2011 9 9 9 18 26.53 40.0418 140.5398 10.34 0.8 1
2011 9 9 9 22 55.88 40.0388 140.5433 9.59 0.6 1
2011 9 9 13 7 28.48 40.0388 140.5367 8.85 0.1 1
2011 9 9 16 55 27.76 40.0370 140.5443 9.36 0.3 1
2011 9 9 16 55 44.81 40.0372 140.5392 6.98 0.7 0
2011 9 9 16 56 4.76 40.0377 140.5432 8.98 1.3 1
2011 9 9 16 58 45.92 40.0360 140.5472 9.41 0.4 1
2011 9 9 20 58 27.21 40.0348 140.5488 9.77 0.6 1
2011 9 9 22 24 57.63 40.0373 140.5452 9.31 0.3 1
2011 9 10 3 32 3.40 40.0378 140.5457 10.05 1.6 1
2011 9 10 3 33 22.38 40.0382 140.5393 8.25 0.2 0
2011 9 10 3 35 14.90 40.0380 140.5483 9.42 1.0 1
2011 9 10 3 36 13.93 40.0342 140.5492 10.32 1.1 1
2011 9 10 6 7 16.17 40.0363 140.5460 8.98 0.6 1
2011 9 10 7 12 7.83 40.0382 140.5450 8.57 0.9 1
2011 9 10 11 0 41.98 40.0357 140.5477 10.25 1.8 1
2011 9 10 11 28 24.57 40.0420 140.5397 8.32 0.5 1
2011 9 10 12 45 39.99 40.0420 140.5560 9.38 0.2 1
2011 9 11 19 14 23.90 40.0430 140.5523 7.50 0.8 1
2011 9 12 1 2 53.52 40.0363 140.5467 9.24 0.7 1
2011 9 12 5 56 43.54 40.0365 140.5420 8.90 1.2 1
2011 9 12 9 20 11.29 40.0350 140.5492 9.83 0.9 1
2011 9 12 11 19 27.22 40.0352 140.5412 5.14 0.7 1
2011 9 12 16 22 50.44 40.0412 140.5390 9.53 0.4 0
2011 9 12 17 49 39.20 40.0328 140.5410 8.23 0.5 1
2011 9 12 18 13 17.69 40.0317 140.5418 8.03 0.6 0
2011 9 12 19 21 5.31 40.0425 140.5537 10.17 0.6 0
2011 9 12 20 50 55.81 40.0423 140.5355 10.67 0.3 0
2011 9 12 20 57 40.82 40.0478 140.5530 9.91 1.3 0
2011 9 13 1 13 8.26 40.0393 140.5425 9.25 0.5 0
2011 9 13 2 40 6.59 40.0363 140.5483 8.70 0.6 0
2011 9 13 5 14 11.85 40.0412 140.5442 8.83 0.5 0
2011 9 13 11 28 5.78 40.0422 140.5382 10.90 0.5 1
2011 9 13 15 26 51.95 40.0313 140.5447 9.73 0.8 1
2011 9 13 22 1 35.22 40.0352 140.5470 9.99 0.6 0
2011 9 14 1 34 6.65 40.0433 140.5367 9.84 0.3 1
2011 9 14 8 7 30.61 40.0345 140.5327 9.73 0.2 1
2011 9 14 8 10 8.81 40.0317 140.5345 9.17 0.3 1
2011 9 14 12 51 18.82 40.0413 140.5460 9.60 0.6 1
2011 9 14 12 51 35.89 40.0423 140.5405 9.37 0.6 0
2011 9 14 16 40 47.74 40.0392 140.5463 9.41 0.5 0
2011 9 14 20 41 40.37 40.0377 140.5467 9.60 0.4 1
2011 9 15 1 37 19.11 40.0398 140.5380 9.29 0.2 0
2011 9 15 4 6 11.08 40.0397 140.5425 8.44 1.6 0
2011 9 15 9 39 39.41 40.0362 140.5482 10.32 0.6 0
2011 9 15 12 50 6.43 40.0343 140.5435 7.24 0.5 1
2011 9 15 20 48 7.86 40.0390 140.5410 9.59 0.5 1
2011 9 15 21 7 8.15 40.0365 140.5482 9.73 0.9 0
2011 9 15 21 7 23.77 40.0402 140.5423 10.10 0.4 1
2011 9 15 21 21 45.53 40.0352 140.5478 9.75 1.0 0
2011 9 15 21 22 55.84 40.0378 140.5423 8.22 0.3 1
2011 9 15 21 23 30.31 40.0373 140.5420 9.83 0.1 1
2011 9 16 0 15 46.43 40.0385 140.5407 9.40 0.0 0
2011 9 16 0 53 55.52 40.0447 140.5333 10.48 0.3 1
2011 9 16 2 33 48.31 40.0373 140.5487 9.62 0.5 0
2011 9 16 9 21 51.27 40.0377 140.5477 9.62 0.6 0
2011 9 16 12 17 10.78 40.0405 140.5420 7.28 0.4 0
2011 9 16 20 39 9.93 40.0285 140.5500 8.96 0.5 1
2011 9 16 23 1 58.73 40.0372 140.5455 9.67 0.6 1
2011 9 17 1 11 6.03 40.0398 140.5438 7.89 0.1 1
2011 9 17 1 14 19.08 40.0483 140.5478 8.11 0.0 1
2011 9 17 12 17 50.46 40.0393 140.5447 8.83 1.2 1
2011 9 17 18 30 27.93 40.0400 140.5413 9.86 0.5 1
2011 9 17 21 31 18.92 40.0405 140.5442 9.56 1.2 0
2011 9 17 21 49 34.49 40.0378 140.5448 9.17 1.1 1
2011 9 17 23 50 50.08 40.0385 140.5417 8.04 1.8 0
2011 9 18 0 9 8.70 40.0398 140.5450 7.66 1.0 0
2011 9 18 17 2 4.63 40.0422 140.5395 10.05 0.9 0
2011 9 19 8 55 44.03 40.0393 140.5452 9.66 1.0 0
2011 9 19 23 1 1.55 40.0390 140.5427 9.08 0.5 0
2011 9 19 23 18 13.16 40.0443 140.5453 9.56 0.7 0
2011 9 20 0 26 6.10 40.0382 140.5413 6.61 0.4 1
2011 9 20 9 50 34.89 40.0375 140.5412 7.80 0.5 0
2011 9 20 14 21 8.14 40.0378 140.5438 8.54 0.5 1
2011 9 20 18 26 22.83 40.0385 140.5468 9.75 1.0 1
2011 9 21 9 44 10.94 40.0375 140.5448 9.37 1.0 1
2011 9 21 9 44 28.75 40.0428 140.5388 10.23 0.9 0
2011 9 21 9 45 4.96 40.0350 140.5493 9.04 1.0 1
2011 9 21 9 45 29.09 40.0410 140.5420 7.99 0.5 0
2011 9 21 12 40 37.51 40.0382 140.5413 7.96 0.5 1
2011 9 22 19 23 12.08 40.0362 140.5460 9.22 1.1 1
2011 9 23 3 23 36.97 40.0370 140.5415 7.64 0.4 1
2011 9 23 12 10 50.16 40.0407 140.5448 9.87 1.3 0
2011 9 23 17 10 7.40 40.0337 140.5507 9.71 1.4 0
2011 9 23 17 11 47.99 40.0360 140.5450 9.96 0.7 0
2011 9 23 18 40 23.42 40.0425 140.5388 9.29 0.4 0
2011 9 23 18 40 49.10 40.0408 140.5413 10.24 0.6 1
2011 9 24 2 30 47.93 40.0357 140.5433 8.74 0.7 0
2011 9 24 19 48 59.78 40.0422 140.5530 11.73 0.5 0
2011 9 25 1 44 27.18 40.0385 140.5450 9.40 0.4 0
2011 9 25 2 35 56.55 40.0310 140.5422 9.28 0.4 0
2011 9 25 16 16 16.97 40.0355 140.5445 7.75 0.3 0
2011 9 25 17 27 17.81 40.0350 140.5472 9.59 0.8 1
2011 9 25 17 27 46.19 40.0403 140.5402 9.08 0.1 1
2011 9 25 20 48 52.50 40.0330 140.5425 6.84 0.6 1
2011 9 25 21 6 15.83 40.0408 140.5540 8.24 0.0 1
2011 9 25 21 8 48.31 40.0435 140.5542 9.44 0.1 1
2011 9 26 3 54 41.12 40.0368 140.5425 7.93 0.2 1
2011 9 26 4 12 14.81 40.0373 140.5483 8.17 0.1 1
2011 9 26 14 8 8.13 40.0377 140.5453 8.70 1.2 0
2011 9 26 21 56 57.01 40.0398 140.5430 9.01 1.1 1
2011 9 26 22 2 53.56 40.0373 140.5437 9.53 0.4 1
2011 9 27 0 43 9.77 40.0383 140.5445 8.80 0.3 1
2011 9 27 0 43 14.97 40.0385 140.5463 9.21 0.8 1
2011 9 27 0 57 38.03 40.0375 140.5475 8.86 0.5 1
2011 9 27 7 22 48.05 40.0380 140.5440 9.44 0.9 1
2011 9 28 2 56 50.81 40.0383 140.5532 8.25 0.4 1
2011 9 28 3 51 46.23 40.0395 140.5423 8.74 0.8 1
2011 9 28 6 3 48.08 40.0357 140.5460 7.86 0.1 1
2011 9 28 6 34 12.63 40.0385 140.5442 9.54 0.4 1
2011 9 28 8 31 19.10 40.0328 140.5453 8.71 0.3 0
2011 9 28 15 30 4.99 40.0295 140.5447 10.47 0.8 1
2011 9 28 20 3 3.91 40.0395 140.5443 8.83 1.3 1
2011 9 28 20 6 0.80 40.0367 140.5432 8.56 0.8 0
2011 9 28 21 23 56.62 40.0343 140.5505 9.91 0.6 1
2011 9 28 23 7 32.07 40.0378 140.5470 8.22 0.5 1
2011 9 28 23 10 59.23 40.0370 140.5415 6.81 0.2 1
2011 9 28 23 49 38.82 40.0362 140.5442 8.58 0.7 0
2011 9 28 23 58 8.85 40.0405 140.5425 8.44 0.6 1
2011 9 29 0 9 48.87 40.0387 140.5445 10.07 0.3 1
2011 9 29 1 20 30.22 40.0367 140.5463 9.09 1.1 1
2011 9 29 2 9 23.19 40.0377 140.5470 9.83 1.1 1
2011 9 29 3 22 11.60 40.0350 140.5518 10.42 0.7 1
2011 9 29 3 33 26.05 40.0370 140.5493 9.99 1.5 0
2011 9 29 3 48 26.52 40.0360 140.5420 7.97 1.7 0
2011 9 29 4 54 34.34 40.0303 140.5432 5.83 0.6 0
2011 9 29 5 41 46.03 40.0377 140.5418 8.45 0.4 1
2011 9 29 8 0 53.13 40.0372 140.5400 8.81 0.8 1
2011 9 29 8 15 25.53 40.0333 140.5450 8.37 0.8 1
2011 9 29 8 52 56.04 40.0368 140.5423 8.31 1.5 1
2011 9 29 20 13 43.45 40.0377 140.5558 10.14 0.6 1
2011 9 29 20 44 58.92 40.0400 140.5515 7.83 0.4 1
2011 9 29 22 10 14.51 40.0387 140.5438 9.01 0.8 1
2011 9 30 4 29 30.94 40.0360 140.5518 8.64 0.8 1
2011 9 30 6 56 1.57 40.0360 140.5450 8.38 1.3 1
2011 9 30 6 57 13.81 40.0335 140.5418 6.60 0.8 1
2011 9 30 12 5 15.42 40.0378 140.5425 8.74 1.4 1
2011 9 30 12 25 28.73 40.0397 140.5445 9.05 1.3 1
2011 9 30 17 11 26.86 40.0390 140.5482 9.87 1.0 1
2011 9 30 19 30 56.48 40.0363 140.5483 9.83 1.1 1
2011 9 30 21 31 7.44 40.0382 140.5447 9.82 0.9 1
2011 9 30 21 34 21.86 40.0370 140.5437 9.17 1.0 1
2011 9 30 23 45 34.29 40.0330 140.5483 8.33 1.1 0
2011 9 30 23 46 41.80 40.0353 140.5430 8.45 2.5 0
2011 10 1 14 18 3.71 40.0352 140.5483 10.34 0.9 0
2011 10 1 16 15 50.77 40.0430 140.5517 10.44 0.6 0
2011 10 1 20 8 35.00 40.0482 140.5555 10.37 0.5 1
2011 10 1 22 53 8.73 40.0415 140.5520 10.21 0.9 1
2011 10 2 5 51 48.04 40.0383 140.5487 7.63 0.4 1
2011 10 2 9 17 14.05 40.0355 140.5473 10.01 1.0 1
2011 10 2 16 27 9.83 40.0445 140.5468 8.98 0.6 1
2011 10 2 18 4 30.15 40.0388 140.5490 9.94 0.8 1
2011 10 3 16 6 11.66 40.0352 140.5343 8.97 0.9 1
2011 10 3 16 24 43.25 40.0387 140.5407 9.55 0.6 1
2011 10 3 16 37 20.26 40.0385 140.5413 9.30 1.1 1
2011 10 3 16 50 36.66 40.0360 140.5438 9.59 0.5 0
2011 10 5 20 53 58.49 40.0365 140.5440 8.38 0.3 0
2011 10 6 8 17 56.21 40.0412 140.5533 9.32 0.5 0
2011 10 8 7 27 51.53 40.0353 140.5497 9.96 1.0 1
2011 10 8 7 28 5.95 40.0387 140.5453 9.32 0.8 1
2011 10 8 18 7 47.68 40.0462 140.5518 8.40 0.4 1
2011 10 8 23 45 3.61 40.0380 140.5417 8.79 0.3 0
2011 10 9 7 12 1.02 40.0373 140.5450 9.79 0.8 1
2011 10 9 21 39 34.38 40.0377 140.5512 8.77 0.0 1
2011 10 9 21 39 49.76 40.0383 140.5518 7.71 0.1 0
2011 10 10 5 15 49.36 40.0482 140.5413 6.55 0.3 0
2011 10 10 8 1 21.11 40.0442 140.5573 9.78 0.7 1
2011 10 10 8 12 33.58 40.0450 140.5485 7.69 0.3 1
2011 10 10 10 55 45.85 40.0380 140.5410 8.72 1.4 1
2011 10 11 5 13 43.15 40.0365 140.5455 9.30 1.1 1
2011 10 11 10 37 55.00 40.0315 140.5438 7.36 0.6 1
2011 10 11 10 40 1.78 40.0330 140.5390 7.87 0.7 1
2011 10 11 10 54 9.94 40.0355 140.5508 9.01 1.1 1
2011 10 11 10 55 3.66 40.0407 140.5465 10.25 0.9 0
2011 10 12 1 23 17.82 40.0392 140.5425 8.74 1.0 1
2011 10 12 10 49 23.03 40.0377 140.5353 8.12 0.4 1
2011 10 12 17 16 4.35 40.0412 140.5377 9.36 0.4 1
2011 10 13 11 35 4.92 40.0370 140.5363 9.21 0.8 1
2011 10 13 12 44 25.10 40.0413 140.5528 6.56 0.5 1
2011 10 14 6 29 45.90 40.0348 140.5452 9.88 0.9 1
2011 10 14 7 38 51.50 40.0402 140.5477 8.42 0.0 1
2011 10 14 11 7 14.22 40.0373 140.5515 7.32 0.6 0
2011 10 14 11 38 37.39 40.0442 140.5522 8.17 0.4 1
2011 10 14 11 43 39.49 40.0418 140.5473 8.42 0.1 0
2011 10 14 11 47 20.75 40.0438 140.5535 9.52 0.8 1
2011 10 14 13 55 23.21 40.0408 140.5505 6.08 0.9 1
2011 10 14 15 3 7.73 40.0423 140.5458 9.38 0.7 0
2011 10 14 15 4 12.23 40.0387 140.5438 8.29 0.6 1
2011 10 15 1 14 28.48 40.0385 140.5428 9.00 1.2 1
2011 10 15 1 17 49.38 40.0372 140.5398 9.07 0.2 1
2011 10 15 1 18 2.80 40.0347 140.5472 9.88 0.8 0
2011 10 15 1 35 7.34 40.0437 140.5480 9.49 0.1 1
2011 10 15 5 53 6.20 40.0402 140.5540 7.50 0.4 1
2011 10 15 6 4 26.95 40.0408 140.5567 7.85 0.5 1
2011 10 15 6 5 20.43 40.0428 140.5533 7.30 1.4 1
2011 10 15 6 39 41.89 40.0445 140.5540 8.00 1.1 1
2011 10 15 7 29 8.04 40.0362 140.5485 10.15 1.9 1
2011 10 15 8 11 5.70 40.0355 140.5328 8.43 0.4 1
2011 10 15 11 53 32.61 40.0397 140.5463 7.97 0.5 1
2011 10 15 17 58 14.48 40.0300 140.5507 8.59 0.7 1
2011 10 15 20 58 55.29 40.0400 140.5393 8.81 0.4 1
2011 10 15 20 58 56.63 40.0363 140.5477 9.86 0.8 1
2011 10 15 23 53 43.04 40.0350 140.5425 7.36 0.4 1
2011 10 16 1 12 24.43 40.0398 140.5372 9.51 0.5 1
2011 10 16 3 48 43.49 40.0365 140.5428 8.95 0.5 1
2011 10 17 20 11 12.88 40.0395 140.5395 10.03 0.7 1
2011 10 17 20 42 44.39 40.0385 140.5467 9.85 0.7 1
2011 10 17 20 43 48.66 40.0428 140.5382 8.53 0.2 1
2011 10 17 22 33 55.43 40.0398 140.5432 8.57 1.4 1
2011 10 18 4 36 26.92 40.0435 140.5488 8.84 0.2 1
2011 10 18 7 23 22.94 40.0433 140.5537 9.97 0.6 1
2011 10 18 11 7 56.41 40.0340 140.5475 9.94 1.2 0
2011 10 18 19 19 32.81 40.0430 140.5585 9.45 1.2 1
2011 10 19 7 21 16.24 40.0352 140.5442 9.13 0.8 1
2011 10 19 15 45 29.34 40.0373 140.5380 9.81 0.3 1
2011 10 19 23 43 54.10 40.0413 140.5582 8.42 0.4 1
2011 10 19 23 55 46.77 40.0420 140.5580 7.74 0.5 0
2011 10 20 1 43 56.08 40.0448 140.5465 10.09 0.5 1
2011 10 20 7 47 7.46 40.0417 140.5578 8.02 0.6 0
2011 10 20 12 11 43.05 40.0448 140.5537 7.95 1.0 1
2011 10 20 13 41 10.51 40.0452 140.5548 8.96 1.3 1
2011 10 20 13 55 56.54 40.0403 140.5502 9.29 0.3 1
2011 10 20 18 19 44.59 40.0413 140.5572 8.32 0.9 1
2011 10 20 18 21 31.00 40.0405 140.5528 7.48 0.3 1
2011 10 20 19 29 3.44 40.0412 140.5502 6.72 0.3 0
2011 10 21 3 0 5.31 40.0403 140.5595 9.17 0.9 1
2011 10 21 5 33 56.40 40.0365 140.5577 8.28 0.6 0
2011 10 21 9 19 20.76 40.0372 140.5552 7.13 0.5 1
2011 10 21 22 42 13.86 40.0447 140.5548 10.02 0.3 1
2011 10 22 5 12 26.56 40.0392 140.5523 9.23 0.8 1
2011 10 22 7 48 37.04 40.0447 140.5507 9.66 0.2 1
2011 10 22 7 52 9.58 40.0393 140.5595 7.77 0.6 1
2011 10 22 8 57 50.44 40.0395 140.5532 7.87 0.4 1
2011 10 22 12 0 39.23 40.0350 140.5442 7.76 0.8 1
2011 10 22 12 34 44.69 40.0370 140.5362 9.39 0.5 1
2011 10 22 13 10 41.48 40.0313 140.5373 7.64 0.2 1
2011 10 22 16 53 47.03 40.0427 140.5563 7.30 1.0 1
2011 10 22 18 37 31.20 40.0435 140.5562 8.15 0.9 1
2011 10 22 22 51 45.36 40.0358 140.5453 9.92 0.7 1
2011 10 23 2 53 59.39 40.0442 140.5508 8.85 0.0 1
2011 10 23 4 55 3.35 40.0300 140.5457 8.58 0.7 1
2011 10 23 5 20 55.62 40.0355 140.5428 8.00 1.2 1
2011 10 23 7 15 31.87 40.0470 140.5557 10.11 0.1 1
2011 10 23 7 24 3.73 40.0413 140.5562 9.52 0.6 0
2011 10 23 7 47 15.71 40.0317 140.5453 8.97 0.4 1
2011 10 23 13 59 14.29 40.0462 140.5523 9.15 0.4 1
2011 10 23 21 9 48.48 40.0433 140.5518 7.58 0.9 0
2011 10 24 1 5 42.87 40.0437 140.5568 7.80 1.3 1
2011 10 24 17 18 4.90 40.0433 140.5563 8.55 0.7 1
2011 10 24 18 4 43.28 40.0457 140.5538 8.18 0.9 1
2011 10 24 18 45 46.52 40.0423 140.5538 7.85 0.6 1
2011 10 24 21 5 48.92 40.0395 140.5597 8.55 0.3 0
2011 10 25 1 43 20.04 40.0413 140.5562 7.82 0.4 1
2011 10 25 3 33 11.90 40.0410 140.5548 6.71 0.6 1
2011 10 25 20 52 28.26 40.0423 140.5567 9.35 0.8 1
2011 10 26 15 16 11.18 40.0398 140.5532 6.27 1.3 1
2011 10 27 1 26 56.62 40.0447 140.5598 10.46 1.3 1
2011 10 27 2 42 39.13 40.0352 140.5418 8.91 0.6 1
2011 10 27 10 43 3.80 40.0398 140.5500 5.71 0.9 1
2011 10 27 12 42 29.17 40.0457 140.5515 7.65 0.6 0
2011 10 27 20 45 26.43 40.0437 140.5532 8.43 1.4 1
2011 10 27 21 47 4.19 40.0390 140.5460 9.55 1.6 1
2011 10 28 4 32 36.03 40.0445 140.5480 9.35 0.5 1
2011 10 28 9 20 18.34 40.0443 140.5560 10.57 0.8 1
2011 10 28 12 43 13.79 40.0433 140.5472 10.16 0.4 1
2011 10 28 13 11 17.21 40.0398 140.5532 9.75 0.3 1
2011 10 28 13 13 19.27 40.0453 140.5495 8.92 0.0 0
2011 10 28 20 12 20.18 40.0410 140.5545 7.07 0.8 1
2011 10 28 21 59 13.48 40.0412 140.5555 8.53 0.5 1
